Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:22:18,0:23:02,43.697,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Verde - Line Out,0:24:10,0:25:18,67.765,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:26:44,0:27:14,30.02,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Rojo - Try,0:28:01,0:30:01,119.913,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:31:47,0:32:05,17.247,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:33:07,0:33:52,45.82,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:34:19,0:34:27,8.644,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:36:28,0:37:03,34.93,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:38:22,0:38:43,20.553,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:39:23,0:39:53,30.254,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:44:03,0:44:23,19.999,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:44:49,0:45:14,24.762,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Rojo - Penal,0:46:36,0:48:47,131.14,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:50:02,0:50:20,17.24,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:51:52,0:52:10,17.2,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:52:30,0:52:53,22.84,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Verde - Penal,0:53:44,0:54:48,63.64,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:55:25,0:55:50,25.5,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Rojo - Line Out,0:56:26,0:57:30,63.34,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:58:14,0:58:28,13.731,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,0:59:52,1:00:16,23.883,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Rojo - Try,1:01:33,1:03:00,86.796,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:04:09,1:04:21,11.774,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:04:41,1:05:04,22.78,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:06:12,1:06:32,20.451,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Rojo - Line Out,1:07:18,1:08:22,63.723,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:09:03,1:09:25,21.523,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Rojo - Line Out,1:10:16,1:11:19,63.548,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:11:52,1:12:04,11.794,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:12:36,1:13:23,47.685,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:14:08,1:14:27,19.032,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:15:09,1:15:51,42.343,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Verde - Scrum,1:16:38,1:17:39,61.404,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,Verde - Scrum,1:16:39,1:17:40,61.098,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:18:24,1:18:34,10.671,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:19:14,1:19:39,24.805,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:20:25,1:20:50,24.892,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:22:09,1:22:24,14.866,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:23:05,1:23:22,17.311,BAC 2,Perdido,VUELTA,Fase Regular
7/5/2026,TOP 14 2026,Fecha 14,13:39:14,15:05:39,Ball in Play,,1:25:11,1:25:52,41.1,BAC 2,Perdido,VUELTA,Fase Regular
