Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:17:36,0:17:59,22.7,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Rojo - Scrum,0:19:31,0:20:31,60.7,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:21:38,0:22:17,39.46,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:23:38,0:24:03,24.14,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:25:32,0:25:50,17.72,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:26:26,0:26:53,26.5,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:28:26,0:28:28,2.3,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:29:36,0:29:42,5.94,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:31:24,0:32:07,42.68,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:33:06,0:33:20,13.74,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:35:08,0:35:19,10.98,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:35:46,0:35:57,11.72,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Verde - Penal,0:37:13,0:38:23,69.72,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:39:19,0:39:39,19.8,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Verde - Penal,0:40:06,0:41:12,65.9,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:42:57,0:43:03,5.68,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:43:26,0:44:10,43.939,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:44:43,0:45:14,30.92,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:46:11,0:46:33,22.94,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:47:11,0:47:28,16.98,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:49:29,0:50:20,51.26,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Verde - Penal,0:51:17,0:52:20,62.94,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:53:18,0:53:49,30.811,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Verde - Try,0:54:53,0:56:16,83.52,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:57:52,0:58:22,30.28,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,0:58:49,0:59:26,37.9,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:00:55,1:01:03,7.3,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Rojo - Penal,1:02:01,1:04:49,167.98,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:05:55,1:06:43,47.3,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:07:53,1:08:16,23.74,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:09:06,1:09:57,50.74,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:11:21,1:12:07,45.72,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:13:58,1:14:05,7.04,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:16:01,1:16:08,6.74,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:16:09,1:16:30,20.54,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:17:01,1:17:42,40.88,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:18:29,1:18:32,2.4,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:18:36,1:18:53,16.6,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:19:59,1:20:20,20.7,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,Verde - Try ,1:20:51,1:23:04,132.659,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:24:42,1:25:38,56.199,Newman,Ganado,IDA,Fase Regular
3/29/2026,Top14 2026,Fecha 3,20:36:33,22:03:11,Ball in Play,,1:25:59,1:26:17,18.7,Newman,Ganado,IDA,Fase Regular
