Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,Verde - Penal,1:06:18,1:07:22,63.448,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,,1:08:27,1:09:14,46.5,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,,1:10:20,1:11:08,47.9,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,,1:12:25,1:12:56,31.34,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,Rojo - Scrum,1:16:04,1:18:51,166.5,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,Verde - Penal,1:20:39,1:21:59,80.2,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,Verde - Penal,1:23:00,1:24:11,70.52,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,,1:26:00,1:26:14,14.58,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,,1:28:05,1:28:30,25.48,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,,1:29:11,1:29:57,45.897,Newman 2,Perdido,VUELTA,Fase Regular
7/19/2026,TOP 14 2026,Fecha 16,10:00:09,11:32:02,Ball in Play,Verde - Line Out,1:30:25,1:31:45,79.674,Newman 2,Perdido,VUELTA,Fase Regular
,,,,,,,,,,,,,
,,,,,,,,,,,,,
