Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:32:25,0:32:35,10.483,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:33:24,0:33:50,26.551,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,Rojo - Try,0:35:12,0:36:58,106.42,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,Rojo - Try,0:38:50,0:40:11,80.369,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:42:00,0:42:19,19.678,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:43:29,0:44:01,32.169,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:46:06,0:46:14,8.433,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:46:40,0:46:44,3.797,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:47:20,0:48:16,56.315,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:49:42,0:49:50,8.138,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:50:39,0:50:46,7.503,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:51:22,0:51:29,7.26,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:51:54,0:52:05,11.169,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:52:05,0:53:05,59.323,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:54:51,0:55:14,23.189,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:55:39,0:56:17,38.323,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:57:34,0:57:43,8.725,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,0:58:17,0:59:12,55.051,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:03:39,1:03:46,6.389,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:05:37,1:06:02,25.892,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:06:49,1:06:50,1.174,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,Verde - Penal,1:07:28,1:08:38,69.584,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,Verde - Penal,1:09:33,1:10:56,82.512,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:11:21,1:12:19,58.083,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:13:30,1:13:43,13.476,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:14:24,1:14:37,12.996,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:15:25,1:15:57,31.458,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:17:00,1:17:13,13.221,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:17:52,1:18:06,13.825,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:19:03,1:19:11,7.97,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:19:59,1:20:05,5.337,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:21:49,1:21:58,8.35,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:22:47,1:23:15,28.045,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:24:17,1:25:00,43.13,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:26:21,1:27:08,46.605,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:28:40,1:29:07,27.83,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:30:24,1:30:26,1.346,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:30:30,1:30:43,13.006,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:31:36,1:31:45,9.398,Los Tilos,Perdido,IDA,Fase Regular
5/31/2026,TOP 14 2026,Fecha 10,14:12:19,15:45:22,Ball in Play,,1:32:37,1:32:53,15.746,Los Tilos,Perdido,IDA,Fase Regular
