Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:21:10,0:21:34,23.657,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:22:56,0:23:07,11,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:23:55,0:24:02,7.2,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:25:10,0:25:22,11.24,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:26:02,0:26:13,10.5,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:27:40,0:27:44,4.1,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:28:30,0:29:07,37.46,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Penal,0:30:37,0:32:04,87.28,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Line Out,0:33:49,0:34:49,60.64,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Scrum,0:35:57,0:37:06,69.226,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:38:07,0:38:26,18.5,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Penal,0:40:53,0:41:54,61.5,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Rojo - Penal,0:42:54,0:44:44,110.32,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:45:46,0:46:43,57.54,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Penal,0:48:53,0:50:13,79.2,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:51:32,0:51:42,9.753,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:53:33,0:54:16,43.18,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Line Out,0:54:44,0:55:49,64.274,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:56:25,0:56:44,18.469,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:57:41,0:58:31,49.707,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,0:59:15,0:59:45,30.478,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Free Kick ,1:00:18,1:02:02,103.727,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Rojo - Penal,1:03:05,1:04:52,107.62,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:06:30,1:06:45,15.29,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Penal,1:07:38,1:08:38,59.859,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,Verde - Try ,1:09:47,1:10:56,69.212,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:12:30,1:12:57,27.169,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2026,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:13:49,1:14:30,41.033,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2027,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:14:31,1:14:32,2.61,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2028,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:14:43,1:14:45,24.93,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2029,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:15:00,1:15:05,40.4,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2030,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:16:49,1:17:30,49.9,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2030,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:18:49,1:19:30,14.45,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2030,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:19:49,1:20:30,31.45,BA,Ganado,IDA,Fase Regular
6/28/2026,TOP 14 2030,Fecha 13,11:21:34,12:36:21,Ball in Play,,1:21:49,1:22:30,36.05,BA,Ganado,IDA,Fase Regular
