Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:27:43,0:27:52,8.84,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:28:33,0:28:44,11,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Rojo - Scrum,0:30:32,0:33:38,185.7,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:34:39,0:34:48,8.4,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:36:13,0:36:37,23.6,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Verde - Scrum,0:37:09,0:38:21,72.4,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:41:50,0:42:23,32.38,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:42:38,0:43:05,26.34,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:43:31,0:44:15,43.827,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:44:38,0:45:10,31.318,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:46:01,0:46:08,7.384,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:47:52,0:48:47,55.466,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Verde - Try,0:49:38,0:52:07,149.059,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:53:59,0:54:26,26.655,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:54:57,0:55:53,55.895,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,0:59:04,0:59:33,28.91,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:01:04,1:01:45,41.214,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:03:19,1:03:26,7.441,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Rojo - Penal,1:03:53,1:04:54,61.914,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Rojo - Line Out ,1:06:12,1:07:56,104.129,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Verde - Penal,1:09:11,1:10:48,97.266,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:11:29,1:12:13,43.762,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:13:10,1:13:26,15.617,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:15:00,1:15:28,28.209,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:16:00,1:16:06,6.004,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:16:50,1:17:19,29.119,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,Verde - Penal,1:17:26,1:19:45,139.455,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:21:01,1:21:26,25.439,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:22:16,1:23:08,52.128,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:24:06,1:24:17,11.021,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:25:02,1:25:37,35.272,Champagnat 2,Ganado,VUELTA,Fase Regular
16-08-26,TOP 14 2026,Fecha 18,10:56:13,12:23:11,Ball in Play,,1:26:22,1:26:54,31.664,Champagnat 2,Ganado,VUELTA,Fase Regular
