Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:00:28,0:00:54,25.42,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:01:41,0:01:43,2.04,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:02:41,0:03:37,56.16,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:05:26,0:05:32,6.7,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,Rojo - Scrum,0:05:51,0:07:04,73.5,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:07:57,0:08:24,26.9,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:09:50,0:09:56,6.32,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,Rojo - Penal,0:10:37,0:12:00,82.68,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:13:31,0:14:12,40.24,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:14:50,0:15:06,16.08,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:15:58,0:16:04,5.44,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:17:42,0:18:19,37.14,CUBA,Ganado,IDA,Fase Regular
6/21/2026,Top14 2026,Fecha 12,15:17:38,16:40:37,Ball in Play,,0:19:40,0:19:44,3.5,CUBA,Ganado,IDA,Fase Regular
