Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:04:30,0:04:56,25.54,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:05:21,0:05:39,18.1,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:07:15,0:07:32,17.44,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:08:40,0:08:43,2.6,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,Rojo - Scrum,0:09:23,0:11:13,109.82,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:12:47,0:12:56,8.66,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:13:41,0:14:21,40,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:16:07,0:16:29,22.3,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,Verde - Penal,0:16:55,0:18:05,70.68,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:19:02,0:19:10,7.266,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:19:52,0:19:57,4.688,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,Verde - Try,0:21:23,0:22:34,70.622,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:24:13,0:24:49,35.948,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:26:28,0:26:55,26.447,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:27:47,0:27:52,5.657,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,Rojo - Try,0:28:58,0:30:19,80.962,LMRC 2,Ganado,VUELTA,Fase Regular
7/12/2026,TOP 14 2026,Fecha 15,10:01:33,11:45:29,Ball in Play,,0:31:49,0:32:04,15.641,LMRC 2,Ganado,VUELTA,Fase Regular
