Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:00:20,0:00:53,32.68,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:01:43,0:02:42,58.88,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:04:33,0:04:58,25.26,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:05:54,0:06:06,12.36,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,Verde - Penal,0:06:59,0:08:30,90.86,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:09:10,0:09:52,42.3,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:10:42,0:10:48,6.3,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,Verde - Penal,0:11:39,0:12:44,65.2,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:14:30,0:15:09,38.54,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:16:09,0:16:22,12.74,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:16:42,0:17:42,59.4,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:18:19,0:18:53,33.8,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:19:22,0:19:28,5.62,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:20:19,0:21:10,51.76,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:23:45,0:23:54,8.68,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:24:58,0:25:12,13.7,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,Verde - Penal,0:26:56,0:28:19,83.753,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:29:17,0:30:10,53.296,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:32:10,0:32:29,19,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:33:12,0:34:08,56,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:35:05,0:35:14,9.12,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:36:20,0:36:37,17,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:37:07,0:37:38,31.2,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:38:48,0:39:10,22.46,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:40:02,0:40:13,10.8,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:41:43,0:41:54,11,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:42:56,0:43:00,3.74,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:43:40,0:44:24,43.94,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:45:30,0:45:38,8.44,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,Verde - Try,0:46:41,0:47:53,72.9,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:49:40,0:49:51,11.82,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:51:33,0:52:02,28.6,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:52:45,0:53:11,26.04,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:53:41,0:53:58,16.64,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:54:32,0:54:48,16.16,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:55:43,0:56:21,37.34,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:57:05,0:57:16,11.792,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:58:06,0:58:11,5.048,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,0:59:16,0:59:27,10.896,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:00:42,1:00:47,5.394,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:02:45,1:03:16,31.065,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:04:24,1:05:00,36.043,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:05:58,1:06:03,5.515,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:07:03,1:07:28,24.817,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:08:34,1:08:45,11.338,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:09:43,1:10:14,30.1,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:11:32,1:11:47,14.187,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:13:26,1:13:34,7.65,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,Rojo - Penal,1:14:04,1:15:24,80.474,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:16:28,1:16:55,27.434,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:17:46,1:18:20,34.207,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,Verde - Try,1:18:59,1:20:11,72.092,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:22:15,1:22:44,28.582,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:23:40,1:24:06,25.554,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:24:38,1:24:47,9.201,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:24:56,1:25:32,35.224,CRBV,Ganado,IDA,Fase Regular
5/17/2026,TOP 14 2026,Fecha 8,17:33:56,19:06:34,Ball in Play,,1:26:33,1:26:39,6.614,CRBV,Ganado,IDA,Fase Regular
