Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:00:10,0:00:37,26.84,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:01:05,0:02:03,57.6,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,Rojo - Penal,0:02:48,0:03:58,70.02,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:05:33,0:05:54,21.04,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:06:21,0:06:58,37.02,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:07:24,0:08:10,46.1,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,Verde - Penal,0:09:04,0:10:09,64.38,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:11:43,0:11:55,11.44,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:12:40,0:12:53,13.14,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,Verde - Scrum,0:14:08,0:15:18,69.595,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:16:14,0:16:53,39.852,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,Rojo - Penal,0:18:02,0:19:19,76.736,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:19:40,0:19:54,14.014,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:20:28,0:20:47,18.92,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:22:38,0:23:30,51.999,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,Rojo - Penal,0:24:38,0:25:56,78.281,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:27:55,0:28:30,35.214,LPRC,Ganado,IDA,Fase Regular
5/10/2026,TOP 14 2026,Fecha 7,17:51:43,19:14:56,Ball in Play,,0:30:11,0:30:17,5.54,LPRC,Ganado,IDA,Fase Regular
