Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:34:45,0:35:02,16.66,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:35:20,0:35:33,12.84,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,Rojo - Penal,0:36:03,0:37:35,92.12,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,Rojo - Try,0:38:42,0:39:47,65.24,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:41:23,0:41:35,11.9,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:41:41,0:41:51,10,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:42:19,0:42:39,19.6,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:43:09,0:43:27,17.499,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,Verde - Line Out,0:44:00,0:45:20,79.74,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:45:56,0:46:13,16.58,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:46:37,0:46:51,13.98,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:47:19,0:47:55,35.74,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:48:19,0:48:39,19.5,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:49:10,0:49:27,16.98,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:49:53,0:50:16,23.14,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:51:15,0:52:00,44.7,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,Verde - Line Out,0:52:41,0:53:59,78,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:54:27,0:54:55,28.14,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,0:57:53,0:58:12,19.54,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,Verde - Penal,0:59:47,1:02:13,145.699,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:03:51,1:04:19,28.5,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:05:14,1:06:07,53.4,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:07:05,1:07:27,22.8,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:09:15,1:09:49,34.36,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:10:04,1:10:54,49.88,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:11:25,1:11:52,26.82,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:12:48,1:13:02,13.7,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:14:34,1:14:42,8,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:15:20,1:15:34,14.9,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:17:09,1:17:25,15.94,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:17:59,1:18:58,58.48,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:20:00,1:20:50,49.74,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:21:52,1:22:47,55.12,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:22:48,1:22:59,10.8,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:23:50,1:24:16,25.5,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:25:37,1:26:25,48,Hindu 2,Perdido,VUELTA,Fase Regular
24-08-26,TOP 14 2026,Fecha 19,9:21:00,10:50:33,Ball in Play,,1:28:01,1:28:16,15.4,Hindu 2,Perdido,VUELTA,Fase Regular
