Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:35:04,0:35:13,8.34,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:35:59,0:36:21,21.72,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:36:22,0:37:15,53.1,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:39:18,0:39:52,33.2,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:40:54,0:40:57,3.5,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:41:02,0:41:12,10.2,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:41:47,0:42:28,41,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:42:57,0:43:05,8.5,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:43:52,0:44:09,17.2,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:45:47,0:46:10,23.4,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:47:08,0:47:22,13.8,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:48:50,0:49:30,39.46,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:50:26,0:50:45,18.52,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:52:02,0:52:37,34.88,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:53:32,0:53:34,2.3,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:53:34,0:54:05,31.26,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,Verde - Penal ,0:54:53,0:56:01,67.98,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:56:52,0:57:00,7.74,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:58:29,0:58:37,7.237,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,0:59:22,0:59:27,5.824,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:00:12,1:00:19,7.64,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:01:19,1:02:13,54.28,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:03:22,1:03:55,32.5,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:04:45,1:04:56,11.64,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:04:59,1:05:23,24.62,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:06:41,1:07:00,19.88,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:08:39,1:09:02,23.18,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:09:02,1:09:53,50.7,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:11:10,1:11:20,10.2,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:13:05,1:13:29,24.099,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:14:04,1:14:24,19.7,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:15:21,1:15:26,5.2,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:16:03,1:16:36,33.2,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:18:12,1:18:32,20,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:19:01,1:19:33,31.9,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:19:35,1:20:06,30.3,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:20:11,1:20:58,47.48,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:21:55,1:22:02,6.5,BAC,Ganado,IDA,Fase Regular
3/15/2026,Top 14 2026,Fecha 1,13:59:46,15:22:31,Ball in Play,,1:22:17,1:22:39,22.2,BAC,Ganado,IDA,Fase Regular
