Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:00:06,0:00:40,33.74,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:01:14,0:02:00,45.44,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:02:36,0:03:09,32.44,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Rojo - Penal,0:05:08,0:06:31,83.04,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:08:28,0:08:33,5.095,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Verde - Penal,0:08:59,0:10:07,68.348,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:12:02,0:12:38,35.566,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Verde - Drop In Goal,0:12:46,0:13:48,61.73,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Rojo - Line Out,0:15:32,0:16:42,70.025,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Verde - Try,0:17:23,0:18:43,80.495,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:20:48,0:21:20,32.33,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:21:52,0:22:34,42.5,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:23:09,0:23:36,26.96,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:24:28,0:24:36,8.82,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Rojo - Penal,0:26:51,0:29:10,138.2,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:30:21,0:30:37,15.84,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:31:44,0:32:40,56.3,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Verde - Penal,0:34:39,0:35:44,64.74,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:37:26,0:38:14,48.48,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Rojo - Line Out,0:39:02,0:40:21,79.14,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Rojo - Penal,0:40:50,0:42:09,79.06,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,Rojo - Penal,0:43:47,0:45:13,85.16,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:46:41,0:47:01,19.9,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:47:39,0:48:17,37.979,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:50:08,0:50:55,46.179,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:51:54,0:52:13,19,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:54:00,0:54:06,6.42,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:55:03,0:55:18,14.66,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:55:32,0:56:21,49.282,Alumni,Ganado,IDA,Fase Regular
4/12/2026,TOP 14 2026,Fecha 4,8:20:38,9:50:50,Ball in Play,,0:58:03,0:58:22,18.28,Alumni,Ganado,IDA,Fase Regular
