Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:00:02,0:01:05,20,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:02:08,0:02:36,40,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:03:32,0:04:10,5,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:05:07,0:05:45,49.25,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:06:44,0:06:55,59.24,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:08:30,0:08:39,19.45,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:09:58,0:10:01,34.58,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:10:02,0:10:59,3.66,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:12:06,0:12:47,11.61,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:14:14,0:14:27,18.28,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:15:43,0:16:59,34.95,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:18:04,0:19:39,40.1,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:21:10,0:21:34,55.42,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:22:56,0:23:07,31.58,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:23:55,0:24:02,25.72,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:25:10,0:25:22,20.68,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:26:02,0:26:13,19.2,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:27:40,0:27:44,4.71,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:28:30,0:29:07,19.16,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:30:37,0:32:04,59.58,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:33:49,0:34:49,2.53,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:35:57,0:37:06,12.86,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:38:07,0:38:26,34.92,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:40:53,0:41:54,1.68,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:42:54,0:44:44,2.75,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,,0:45:46,0:46:43,19.66,LMRC,Ganado,IDA,Fase Regular
3/22/2026,Top 14 2026,Fecha 2,10:42:04,12:09:49,Ball in Play,Verde - Penal,0:48:53,0:50:13,91.39,LMRC,Ganado,IDA,Fase Regular
3/23/2026,Top 14 2027,Fecha 3,10:42:04,12:09:49,Ball in Play,,0:51:32,0:51:42,42.74,LMRC,Ganado,IDA,Fase Regular
3/24/2026,Top 14 2028,Fecha 4,10:42:04,12:09:49,Ball in Play,,0:53:33,0:54:16,26.83,LMRC,Ganado,IDA,Fase Regular
