Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,0:49:38,0:49:57,19.54,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,0:51:58,0:52:31,32.999,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,0:53:00,0:53:09,9.28,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,0:53:55,0:54:39,44.04,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,0:55:04,0:55:37,33.379,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,Verde - Penal,0:56:34,0:57:48,74.06,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,0:59:06,0:59:39,33.5,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,Rojo - Try,1:01:27,1:02:32,64.779,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,  ,1:04:22,1:05:18,56.04,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:06:12,1:06:17,5.1,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:06:56,1:07:11,15.1,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:07:51,1:08:47,55.54,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:09:48,1:10:12,23.9,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:12:07,1:12:12,5.34,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,Verde - Scrum,1:13:11,1:14:16,65.18,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:15:14,1:15:51,37.2,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:17:09,1:17:41,31.98,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:18:34,1:19:20,46.02,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:20:10,1:20:35,25.4,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:21:42,1:21:44,2.4,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:22:44,1:23:39,55.08,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:24:43,1:24:49,5.8,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:25:43,1:26:40,57.3,Hindu,Perdido,IDA,Fase Regular
4/26/2026,Top 14 2026,Fecha 6 ,16:27:24,17:57:04,Ball in Play,,1:27:28,1:27:36,7.2,Hindu,Perdido,IDA,Fase Regular
